catalog_id,source_file,web_file,media_type,subject,service_context,room_or_area,city,state,country,creator,credit_line,copyright_notice,rights_usage_terms,permission_status,client_or_people_approval,usage_scope,page_assignment,alt_text,caption,keywords,status,notes
IMG-0495,MEDIA/IMAGES/studio-blue-cable-rack.png,MEDIA/IMAGES/studio-blue-cable-rack.webp,image,studio blue cable rack,recording studio,Studio B,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Close-up of studio patch cables.,,recording studio; Studio B,duplicate-preferred-candidate,Page assignment is proposed from visible subject/filename and is not publication approval. Exact duplicate group DUP-096; proposed keeper based on active reference/name clarity. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0497,MEDIA/IMAGES/studio-compressor-rack-close-up-view-03.jpg,MEDIA/IMAGES/studio-compressor-rack-close-up-view-03.webp,image,studio compressor rack close up view 03,mixing and mastering,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Close-up of the outboard compressor rack at Checkmark Audio.,,mixing and mastering,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0498,MEDIA/IMAGES/studio-compressor-rack-close-up-view-04.jpg,MEDIA/IMAGES/studio-compressor-rack-close-up-view-04.webp,image,studio compressor rack close up view 04,mixing and mastering,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Close-up of the outboard compressor rack at Checkmark Audio.,,mixing and mastering,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0499,MEDIA/IMAGES/checkmark-audio-music-studio-equipment-view-07.jpg,MEDIA/IMAGES/checkmark-audio-music-studio-equipment-view-07.webp,image,studio compressor rack close up,mixing and mastering,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Close-up of the outboard compressor rack at Checkmark Audio.,,mixing and mastering,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0500,MEDIA/IMAGES/control-room-speaker-mural-view-01.jpg,MEDIA/IMAGES/control-room-speaker-mural-view-01.webp,image,studio control room speakers and desk,recording studio,Control room,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Control room monitors with mural artwork on the wall at Checkmark Audio.,,recording studio; Control room,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0501,MEDIA/IMAGES/studio-control-room-workstation.jpg,MEDIA/IMAGES/studio-control-room-workstation.webp,image,studio control room workstation,music production,Control room,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,"Control room workstation, dimly lit, at Checkmark Audio.",,music production; Control room,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0504,MEDIA/IMAGES/studio-hallway-musician-mural-view-04.jpg,MEDIA/IMAGES/studio-hallway-musician-mural-view-04.webp,image,studio hallway musician mural view 04,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Studio hallway with musician mural artwork.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0509,MEDIA/IMAGES/studio-microphone-and-sign.jpg,MEDIA/IMAGES/studio-microphone-and-sign.webp,image,studio microphone and sign,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Studio microphone next to the Checkmark Audio sign.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0513,MEDIA/IMAGES/studio-patch-bay-and-rack-gear-view-02.jpg,MEDIA/IMAGES/studio-patch-bay-and-rack-gear-view-02.webp,image,studio patch bay and rack gear view 02,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Studio patch bay and rack gear at Checkmark Audio.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0514,MEDIA/IMAGES/studio-patch-bay-and-rack-gear.jpg,MEDIA/IMAGES/studio-patch-bay-and-rack-gear.webp,image,studio patch bay and rack gear,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Studio patch bay and rack gear at Checkmark Audio.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0515,MEDIA/IMAGES/studio-rack-gear-meters-view-02.jpg,MEDIA/IMAGES/studio-rack-gear-meters-view-02.webp,image,studio rack gear meters view 02,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Outboard rack gear meters at Checkmark Audio.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0516,MEDIA/IMAGES/studio-rack-gear-meters.jpg,MEDIA/IMAGES/studio-rack-gear-meters.webp,image,studio rack gear meters,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,not-applicable,public-website,studio-a,Outboard rack gear meters at Checkmark Audio.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0518,MEDIA/IMAGES/studio-team-casual-group-photo.jpg,MEDIA/IMAGES/studio-team-casual-group-photo.webp,image,studio team casual group photo,recording studio,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,our-team,Group portrait of the Checkmark Audio studio team.,,recording studio,pending-human-approval,Page assignment is proposed from visible subject/filename and is not publication approval. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
